1,Time,Displacement,Force
,(s),(mm),(N)
"","15.1600","3.7833","-0.1214"
"","15.1800","3.7883","-0.1325"
"","15.2000","3.7933","0.0273"
"","15.2200","3.7983","0.1352"
"","15.2400","3.8033","0.2952"
"","15.2600","3.8083","0.1398"
"","15.2800","3.8133","0.0907"
"","15.3000","3.8183","0.1446"
"","15.3200","3.8233","0.2674"
"","15.3400","3.8283","0.3314"
"","15.3600","3.8333","0.1098"
"","15.3800","3.8383","0.0730"
"","15.4000","3.8433","-0.1276"
"","15.4200","3.8483","-0.0665"
"","15.4400","3.8533","0.1100"
"","15.4600","3.8583","0.1793"
"","15.4800","3.8633","0.2302"
"","15.5000","3.8683","0.2666"
"","15.5200","3.8733","0.0802"
"","15.5400","3.8783","-0.0022"
"","15.5600","3.8833","-0.0767"
"","15.5800","3.8883","-0.1328"
"","15.6000","3.8933","-0.0590"
"","15.6200","3.8983","-0.0371"
"","15.6400","3.9033","0.1661"
"","15.6600","3.9083","0.1001"
"","15.6800","3.9133","0.1843"
"","15.7000","3.9183","0.1057"
"","15.7200","3.9233","-0.0295"
"","15.7400","3.9283","0.0709"
"","15.7600","3.9333","0.0311"
"","15.7800","3.9383","0.1533"
"","15.8000","3.9433","0.2223"
"","15.8200","3.9483","0.0343"
"","15.8400","3.9533","-0.0317"
"","15.8600","3.9583","-0.0325"
"","15.8800","3.9633","-0.0527"
"","15.9000","3.9683","0.2085"
"","15.9200","3.9733","0.2684"
"","15.9400","3.9783","0.2025"
"","15.9600","3.9833","0.1011"
"","15.9800","3.9883","-0.0358"
"","16.0000","3.9933","0.1091"
"","16.0200","3.9983","0.2651"
"","16.0400","4.0033","0.2334"
"","16.0600","4.0083","0.2089"
"","16.0800","4.0133","0.1184"
"","16.1000","4.0183","0.0832"
"","16.1200","4.0233","-0.0508"
"","16.1400","4.0283","-0.1655"
"","16.1600","4.0333","0.0156"
"","16.1800","4.0383","0.0460"
"","16.2000","4.0433","-0.0402"
"","16.2200","4.0483","-0.0533"
"","16.2400","4.0533","-0.1443"
"","16.2600","4.0583","-0.1664"
"","16.2800","4.0633","-0.0418"
"","16.3000","4.0683","-0.0060"
"","16.3200","4.0733","-0.0132"
"","16.3400","4.0783","0.0816"
"","16.3600","4.0833","0.1301"
"","16.3800","4.0883","-0.0025"
"","16.4000","4.0933","0.0069"
"","16.4200","4.0983","0.0143"
"","16.4400","4.1033","0.0308"
"","16.4600","4.1083","0.0545"
"","16.4800","4.1133","-0.0585"
"","16.5000","4.1183","-0.0358"
"","16.5200","4.1233","-0.0717"
"","16.5400","4.1283","0.0254"
"","16.5600","4.1333","0.0740"
"","16.5800","4.1383","0.0379"
"","16.6000","4.1433","-0.0852"
"","16.6200","4.1483","-0.0626"
"","16.6400","4.1533","0.0695"
"","16.6600","4.1583","0.0439"
"","16.6800","4.1633","0.0258"
"","16.7000","4.1683","0.0574"
"","16.7200","4.1733","0.0209"
"","16.7400","4.1783","-0.0945"
"","16.7600","4.1833","-0.0287"
"","16.7800","4.1883","0.1790"
"","16.8000","4.1933","0.2305"
"","16.8200","4.1983","0.0261"
"","16.8400","4.2033","-0.0145"
"","16.8600","4.2083","-0.0793"
"","16.8800","4.2133","-0.1726"
"","16.9000","4.2183","-0.2602"
"","16.9200","4.2233","-0.0816"
"","16.9400","4.2283","0.0712"
"","16.9600","4.2333","0.1788"
"","16.9800","4.2383","0.2761"
"","17.0000","4.2433","0.0866"
"","17.0200","4.2483","0.0210"
"","17.0400","4.2533","0.1107"
"","17.0600","4.2583","0.0704"
"","17.0800","4.2633","0.2233"
"","17.1000","4.2683","0.2219"
"","17.1200","4.2733","0.2160"
"","17.1400","4.2783","0.0729"
"","17.1600","4.2833","-0.1901"
"","17.1800","4.2883","-0.1139"
"","17.2000","4.2933","0.0676"
"","17.2200","4.2983","0.2894"
"","17.2400","4.3033","0.4403"
"","17.2600","4.3083","0.1548"
"","17.2800","4.3133","0.0679"
"","17.3000","4.3183","0.0659"
"","17.3200","4.3233","-0.0274"
"","17.3400","4.3283","-0.2222"
"","17.3600","4.3332","-0.0793"
"","17.3800","4.3382","-0.2680"
"","17.4000","4.3433","-0.3189"
"","17.4200","4.3483","0.0816"
"","17.4400","4.3533","0.1903"
"","17.4600","4.3583","0.1464"
"","17.4800","4.3633","0.1687"
"","17.5000","4.3683","0.0417"
"","17.5200","4.3733","-0.0107"
"","17.5400","4.3783","-0.0907"
"","17.5600","4.3833","-0.0551"
"","17.5800","4.3883","0.1357"
"","17.6000","4.3933","0.0675"
"","17.6200","4.3983","0.1465"
"","17.6400","4.4033","0.2315"
"","17.6600","4.4083","-0.0828"
"","17.6800","4.4133","-0.1960"
"","17.7000","4.4183","-0.0946"
"","17.7200","4.4233","-0.1566"
"","17.7400","4.4283","-0.2344"
"","17.7600","4.4333","-0.1398"
"","17.7800","4.4383","-0.0725"
"","17.8000","4.4433","-0.0324"
"","17.8200","4.4483","-0.1737"
"","17.8400","4.4533","-0.1446"
"","17.8600","4.4583","0.0048"
"","17.8800","4.4633","-0.0380"
"","17.9000","4.4683","0.0436"
"","17.9200","4.4733","0.1373"
"","17.9400","4.4783","0.1956"
"","17.9600","4.4833","0.1309"
"","17.9800","4.4883","0.1641"
"","18.0000","4.4933","0.2152"
"","18.0200","4.4983","-0.1112"
"","18.0400","4.5033","-0.2256"
"","18.0600","4.5083","0.0647"
"","18.0800","4.5133","-0.0673"
"","18.1000","4.5183","-0.3035"
"","18.1200","4.5233","-0.2197"
"","18.1400","4.5283","-0.2883"
"","18.1600","4.5333","-0.0648"
"","18.1800","4.5383","0.0991"
"","18.2000","4.5433","0.2048"
"","18.2200","4.5483","0.0722"
"","18.2400","4.5533","0.0940"
"","18.2600","4.5583","0.0044"
"","18.2800","4.5633","-0.3194"
"","18.3000","4.5683","-0.1761"
"","18.3200","4.5733","-0.0710"
"","18.3400","4.5783","-0.1014"
"","18.3600","4.5833","-0.0389"
"","18.3800","4.5883","-0.1396"
"","18.4000","4.5933","-0.1895"
"","18.4200","4.5983","-0.1138"
"","18.4400","4.6033","-0.1142"
"","18.4600","4.6083","-0.0099"
"","18.4800","4.6133","0.0923"
"","18.5000","4.6183","0.0742"
"","18.5200","4.6233","0.0775"
"","18.5400","4.6283","0.1028"
"","18.5600","4.6333","-0.0137"
"","18.5800","4.6383","0.0167"
"","18.6000","4.6433","-0.0491"
"","18.6200","4.6483","0.0143"
"","18.6400","4.6533","0.0058"
"","18.6600","4.6583","-0.0199"
"","18.6800","4.6633","0.0264"
"","18.7000","4.6683","-0.0441"
"","18.7200","4.6733","-0.1698"
"","18.7400","4.6783","-0.0428"
"","18.7600","4.6833","-0.0680"
"","18.7800","4.6883","0.0993"
"","18.8000","4.6933","0.2348"
"","18.8200","4.6983","0.3906"
"","18.8400","4.7033","0.3985"
"","18.8600","4.7083","0.2448"
"","18.8800","4.7133","-0.0229"
"","18.9000","4.7183","-0.0173"
"","18.9200","4.7233","0.0451"
"","18.9400","4.7283","0.1234"
"","18.9600","4.7333","0.1962"
"","18.9800","4.7383","0.0363"
"","19.0000","4.7433","0.0134"
"","19.0200","4.7483","0.1077"
"","19.0400","4.7533","-0.0336"
"","19.0600","4.7583","-0.1441"
"","19.0800","4.7633","-0.1127"
"","19.1000","4.7683","-0.0977"
"","19.1200","4.7733","0.0448"
"","19.1400","4.7783","0.3397"
"","19.1600","4.7833","0.3075"
"","19.1800","4.7883","0.0452"
"","19.2000","4.7933","-0.0638"
"","19.2200","4.7983","-0.0853"
"","19.2400","4.8033","0.0030"
"","19.2600","4.8083","-0.0210"
"","19.2800","4.8133","0.1128"
"","19.3000","4.8183","0.0936"
"","19.3200","4.8233","0.1233"
"","19.3400","4.8283","-0.0386"
"","19.3600","4.8333","0.0085"
"","19.3800","4.8383","-0.0395"
"","19.4000","4.8433","-0.1891"
"","19.4200","4.8483","-0.1029"
"","19.4400","4.8533","-0.1971"
"","19.4600","4.8583","-0.2179"
"","19.4800","4.8633","-0.2489"
"","19.5000","4.8683","-0.0164"
"","19.5200","4.8733","-0.2385"
"","19.5400","4.8783","-0.2789"
"","19.5600","4.8833","-0.0935"
"","19.5800","4.8883","0.1091"
"","19.6000","4.8933","-0.1023"
"","19.6200","4.8983","-0.1904"
"","19.6400","4.9033","-0.1551"
"","19.6600","4.9083","-0.1531"
"","19.6800","4.9133","-0.0956"
"","19.7000","4.9183","0.0287"
"","19.7200","4.9233","0.1499"
"","19.7400","4.9283","0.2075"
"","19.7600","4.9333","0.1258"
"","19.7800","4.9383","0.1893"
"","19.8000","4.9433","0.1122"
"","19.8200","4.9483","0.0748"
"","19.8400","4.9533","-0.0221"
"","19.8600","4.9583","0.0957"
"","19.8800","4.9633","-0.0636"
"","19.9000","4.9683","0.0123"
"","19.9200","4.9733","-0.0079"
"","19.9400","4.9783","0.0229"
"","19.9600","4.9833","0.2258"
"","19.9800","4.9883","0.1107"
"","20.0000","4.9933","-0.0606"
"","20.0200","4.9983","-0.0916"
"","20.0400","5.0033","-0.0566"
"","20.0600","5.0083","-0.0342"
"","20.0800","5.0133","-0.0977"
"","20.1000","5.0183","-0.0755"
"","20.1200","5.0232","-0.0428"
"","20.1400","5.0283","-0.1908"
"","20.1600","5.0333","-0.0711"
"","20.1800","5.0383","0.0340"
"","20.2000","5.0433","0.0367"
"","20.2200","5.0483","0.0576"
"","20.2400","5.0533","0.1680"
"","20.2600","5.0583","0.1538"
"","20.2800","5.0633","-0.0315"
"","20.3000","5.0683","-0.0224"
"","20.3200","5.0733","0.0784"
"","20.3400","5.0783","0.0567"
"","20.3600","5.0833","0.0073"
"","20.3800","5.0883","0.0022"
"","20.4000","5.0933","0.0904"
"","20.4200","5.0983","-0.0265"
"","20.4400","5.1033","-0.0470"
"","20.4600","5.1083","0.0291"
"","20.4800","5.1133","-0.0350"
"","20.5000","5.1183","0.1007"
"","20.5200","5.1233","0.0329"
"","20.5400","5.1283","-0.0064"
"","20.5600","5.1333","-0.0826"
"","20.5800","5.1383","0.2185"
"","20.6000","5.1433","0.2305"
"","20.6200","5.1483","-0.1815"
"","20.6400","5.1533","-0.2626"
"","20.6600","5.1583","-0.1383"
"","20.6800","5.1633","0.0129"
"","20.7000","5.1683","0.1325"
"","20.7200","5.1733","0.1175"
"","20.7400","5.1783","0.0156"
"","20.7600","5.1833","0.1978"
"","20.7800","5.1883","-0.0386"
"","20.8000","5.1933","-0.1230"
"","20.8200","5.1983","-0.1530"
"","20.8400","5.2033","-0.0823"
"","20.8600","5.2083","-0.0265"
"","20.8800","5.2133","-0.1820"
"","20.9000","5.2183","-0.1228"
"","20.9200","5.2233","-0.0497"
"","20.9400","5.2283","0.0431"
"","20.9600","5.2333","0.1737"
"","20.9800","5.2383","0.0558"
"","21.0000","5.2433","-0.2196"
"","21.0200","5.2483","-0.0973"
"","21.0400","5.2533","-0.0526"
"","21.0600","5.2583","0.0009"
"","21.0800","5.2633","0.1845"
"","21.1000","5.2683","0.1163"
"","21.1200","5.2733","-0.0585"
"","21.1400","5.2783","-0.0553"
"","21.1600","5.2833","0.0315"
"","21.1800","5.2883","0.0193"
"","21.2000","5.2933","0.0174"
"","21.2200","5.2983","-0.0462"
"","21.2400","5.3033","-0.0721"
"","21.2600","5.3083","-0.0495"
"","21.2800","5.3133","-0.0373"
"","21.3000","5.3183","-0.1170"
"","21.3200","5.3233","-0.1849"
"","21.3400","5.3283","0.0695"
"","21.3600","5.3333","0.0223"
"","21.3800","5.3383","0.0159"
"","21.4000","5.3433","-0.0047"
"","21.4200","5.3483","-0.0262"
"","21.4400","5.3533","0.0561"
"","21.4600","5.3583","0.1538"
"","21.4800","5.3633","0.0844"
"","21.5000","5.3683","0.1370"
"","21.5200","5.3733","0.1631"
"","21.5400","5.3783","0.0453"
"","21.5600","5.3833","-0.0181"
"","21.5800","5.3883","0.0919"
"","21.6000","5.3933","0.0826"
"","21.6200","5.3983","0.0208"
"","21.6400","5.4033","-0.0572"
"","21.6600","5.4083","-0.1267"
"","21.6800","5.4133","-0.0942"
"","21.7000","5.4183","0.0193"
"","21.7200","5.4233","0.0623"
"","21.7400","5.4283","0.0944"
"","21.7600","5.4333","0.0734"
"","21.7800","5.4383","0.1306"
"","21.8000","5.4433","0.2100"
"","21.8200","5.4483","-0.0246"
"","21.8400","5.4533","-0.2683"
"","21.8600","5.4583","0.0936"
"","21.8800","5.4633","0.1216"
"","21.9000","5.4683","0.1801"
"","21.9200","5.4733","0.0969"
"","21.9400","5.4783","0.1149"
"","21.9600","5.4833","0.1886"
"","21.9800","5.4883","0.1868"
"","22.0000","5.4933","0.1068"
"","22.0200","5.4983","0.1703"
"","22.0400","5.5033","0.1851"
"","22.0600","5.5083","0.2847"
"","22.0800","5.5133","0.1140"
"","22.1000","5.5183","0.2122"
"","22.1200","5.5233","0.1610"
"","22.1400","5.5283","0.0908"
"","22.1600","5.5333","0.1345"
"","22.1800","5.5383","0.0948"
"","22.2000","5.5433","0.1578"
"","22.2200","5.5483","0.0124"
"","22.2400","5.5533","-0.0734"
"","22.2600","5.5583","-0.0410"
"","22.2800","5.5633","0.0520"
"","22.3000","5.5683","0.1435"
"","22.3200","5.5733","-0.0560"
"","22.3400","5.5783","-0.1347"
"","22.3600","5.5833","-0.1613"
"","22.3800","5.5883","-0.1757"
"","22.4000","5.5933","-0.1322"
"","22.4200","5.5983","-0.1949"
"","22.4400","5.6032","0.0021"
"","22.4600","5.6082","0.0796"
"","22.4800","5.6132","0.1082"
"","22.5000","5.6182","-0.0178"
"","22.5200","5.6233","0.0301"
"","22.5400","5.6283","-0.1421"
"","22.5600","5.6333","-0.0552"
"","22.5800","5.6383","-0.0121"
"","22.6000","5.6433","-0.0069"
"","22.6200","5.6483","-0.1401"
"","22.6400","5.6533","-0.0449"
"","22.6600","5.6583","0.0408"
"","22.6800","5.6633","-0.0251"
"","22.7000","5.6683","-0.0997"
"","22.7200","5.6733","-0.1877"
"","22.7400","5.6783","-0.0426"
"","22.7600","5.6833","0.0051"
"","22.7800","5.6883","0.1072"
"","22.8000","5.6933","0.1205"
"","22.8200","5.6983","0.0415"
"","22.8400","5.7033","-0.0991"
"","22.8600","5.7083","0.0176"
"","22.8800","5.7133","-0.0979"
"","22.9000","5.7183","-0.1364"
"","22.9200","5.7233","-0.1261"
"","22.9400","5.7283","-0.0711"
"","22.9600","5.7333","0.0232"
"","22.9800","5.7383","0.0102"
"","23.0000","5.7433","-0.0918"
"","23.0200","5.7483","-0.2357"
"","23.0400","5.7533","-0.1215"
"","23.0600","5.7583","0.0301"
"","23.0800","5.7633","0.2969"
"","23.1000","5.7683","0.3069"
"","23.1200","5.7733","0.2016"
"","23.1400","5.7783","-0.0177"
"","23.1600","5.7833","-0.0656"
"","23.1800","5.7883","-0.0224"
"","23.2000","5.7933","-0.1000"
"","23.2200","5.7983","0.0662"
"","23.2400","5.8033","0.1052"
"","23.2600","5.8083","-0.1055"
"","23.2800","5.8133","-0.0480"
"","23.3000","5.8183","-0.0470"
"","23.3200","5.8233","-0.0948"
"","23.3400","5.8283","-0.0741"
"","23.3600","5.8333","0.0583"
"","23.3800","5.8383","0.0745"
"","23.4000","5.8433","-0.0272"
"","23.4200","5.8483","-0.1102"
"","23.4400","5.8533","0.0048"
"","23.4600","5.8583","0.0439"
"","23.4800","5.8633","0.0894"
"","23.5000","5.8683","0.0240"
"","23.5200","5.8733","0.0505"
"","23.5400","5.8783","0.0347"
"","23.5600","5.8833","-0.0767"
"","23.5800","5.8883","0.0510"
"","23.6000","5.8933","0.1493"
"","23.6200","5.8983","0.1258"
"","23.6400","5.9033","0.1943"
"","23.6600","5.9083","0.1568"
"","23.6800","5.9133","-0.0595"
"","23.7000","5.9183","0.0464"
"","23.7200","5.9233","0.0182"
"","23.7400","5.9283","-0.0853"
"","23.7600","5.9333","-0.2650"
"","23.7800","5.9383","-0.1710"
"","23.8000","5.9433","-0.0466"
"","23.8200","5.9483","-0.1427"
"","23.8400","5.9533","-0.1873"
"","23.8600","5.9583","-0.0398"
"","23.8800","5.9633","0.0960"
"","23.9000","5.9683","0.1834"
"","23.9200","5.9733","0.1438"
"","23.9400","5.9783","0.2290"
"","23.9600","5.9833","0.1659"
"","23.9800","5.9883","0.0729"
"","24.0000","5.9933","0.0078"
"","24.0200","5.9983","0.0821"
"","24.0400","6.0033","-0.0115"
"","24.0600","6.0083","-0.0724"
"","24.0800","6.0133","-0.0925"
"","24.1000","6.0183","-0.1304"
"","24.1200","6.0233","0.1109"
"","24.1400","6.0283","0.1293"
"","24.1600","6.0333","0.0106"
"","24.1800","6.0383","-0.0510"
"","24.2000","6.0433","-0.2940"
"","24.2200","6.0483","-0.1666"
"","24.2400","6.0533","0.2218"
"","24.2600","6.0583","0.0743"
"","24.2800","6.0633","0.1083"
"","24.3000","6.0683","0.0753"
"","24.3200","6.0733","0.1328"
"","24.3400","6.0783","-0.0252"
"","24.3600","6.0833","-0.1060"
"","24.3800","6.0883","-0.0428"
"","24.4000","6.0933","-0.0212"
"","24.4200","6.0983","0.0976"
"","24.4400","6.1033","0.1252"
"","24.4600","6.1083","-0.0177"
"","24.4800","6.1133","-0.1123"
"","24.5000","6.1183","-0.1613"
"","24.5200","6.1233","-0.0941"
"","24.5400","6.1283","0.1046"
"","24.5600","6.1333","0.2033"
"","24.5800","6.1383","-0.1300"
"","24.6000","6.1433","-0.3161"
"","24.6200","6.1483","-0.0747"
"","24.6400","6.1533","-0.0843"
"","24.6600","6.1583","-0.1881"
"","24.6800","6.1633","-0.1539"
"","24.7000","6.1683","-0.0192"
"","24.7200","6.1733","0.0975"
"","24.7400","6.1783","0.1330"
"","24.7600","6.1833","0.0087"
"","24.7800","6.1883","0.0591"
"","24.8000","6.1933","0.0183"
"","24.8200","6.1983","-0.0426"
"","24.8400","6.2033","0.0388"
"","24.8600","6.2083","0.1370"
"","24.8800","6.2133","0.1974"
"","24.9000","6.2183","0.2124"
"","24.9200","6.2233","0.0081"
"","24.9400","6.2283","0.1041"
"","24.9600","6.2333","0.1480"
"","24.9800","6.2383","0.1525"
"","25.0000","6.2433","0.0975"
"","25.0200","6.2483","0.0139"
"","25.0400","6.2533","-0.1059"
"","25.0600","6.2583","-0.1619"
"","25.0800","6.2633","-0.0232"
"","25.1000","6.2683","0.0937"
"","25.1200","6.2733","0.1465"
"","25.1400","6.2783","0.0049"
"","25.1600","6.2833","0.0531"
"","25.1800","6.2883","-0.0824"
"","25.2000","6.2933","-0.1695"
"","25.2200","6.2983","-0.0008"
"","25.2400","6.3033","0.1467"
"","25.2600","6.3083","0.1107"
"","25.2800","6.3133","0.1046"
"","25.3000","6.3183","-0.0772"
"","25.3200","6.3233","-0.1662"
"","25.3400","6.3283","-0.0124"
"","25.3600","6.3333","-0.0447"
"","25.3800","6.3383","0.0843"
"","25.4000","6.3433","-0.0186"
"","25.4200","6.3483","-0.2840"
"","25.4400","6.3533","-0.0468"
"","25.4600","6.3583","0.1414"
"","25.4800","6.3633","0.1218"
"","25.5000","6.3683","0.1930"
"","25.5200","6.3733","0.1555"
"","25.5400","6.3783","0.0752"
"","25.5600","6.3833","-0.0026"
"","25.5800","6.3883","0.1698"
"","25.6000","6.3933","0.2304"
"","25.6200","6.3983","0.2175"
"","25.6400","6.4033","0.3212"
"","25.6600","6.4083","0.2223"
"","25.6800","6.4133","0.1072"
"","25.7000","6.4183","0.0153"
"","25.7200","6.4232","0.2680"
"","25.7400","6.4283","0.3649"
"","25.7600","6.4333","0.0642"
"","25.7800","6.4383","-0.0587"
"","25.8000","6.4433","-0.0536"
"","25.8200","6.4483","0.2990"
"","25.8400","6.4533","0.4544"
"","25.8600","6.4583","0.1525"
"","25.8800","6.4633","-0.2216"
"","25.9000","6.4683","-0.1840"
"","25.9200","6.4733","-0.0870"
"","25.9400","6.4783","0.0293"
"","25.9600","6.4833","-0.0935"
"","25.9800","6.4883","-0.0700"
"","26.0000","6.4933","-0.1639"
"","26.0200","6.4983","-0.1913"
"","26.0400","6.5033","0.0614"
"","26.0600","6.5083","0.0952"
"","26.0800","6.5133","0.2533"
"","26.1000","6.5183","0.2564"
"","26.1200","6.5233","0.2409"
"","26.1400","6.5283","-0.0089"
"","26.1600","6.5333","-0.0927"
"","26.1800","6.5383","0.0639"
"","26.2000","6.5433","0.1451"
"","26.2200","6.5483","-0.0031"
"","26.2400","6.5533","0.1038"
"","26.2600","6.5583","0.0451"
"","26.2800","6.5633","-0.0091"
"","26.3000","6.5683","0.0338"
"","26.3200","6.5733","0.0122"
"","26.3400","6.5783","-0.0775"
"","26.3600","6.5833","-0.0200"
"","26.3800","6.5883","-0.1336"
"","26.4000","6.5933","-0.0386"
"","26.4200","6.5983","0.0190"
"","26.4400","6.6033","-0.1009"
"","26.4600","6.6083","-0.1993"
"","26.4800","6.6133","0.0231"
"","26.5000","6.6183","0.1577"
"","26.5200","6.6233","0.0900"
"","26.5400","6.6283","0.1591"
"","26.5600","6.6333","0.1728"
"","26.5800","6.6383","0.1013"
"","26.6000","6.6433","0.0951"
"","26.6200","6.6483","0.0906"
"","26.6400","6.6533","0.1122"
"","26.6600","6.6583","0.0492"
"","26.6800","6.6633","0.0475"
"","26.7000","6.6683","-0.0920"
"","26.7200","6.6733","-0.0929"
"","26.7400","6.6783","-0.0969"
"","26.7600","6.6833","-0.2109"
"","26.7800","6.6883","-0.0637"
"","26.8000","6.6933","0.0710"
"","26.8200","6.6983","0.0379"
"","26.8400","6.7033","-0.1106"
"","26.8600","6.7083","0.1036"
"","26.8800","6.7133","0.0247"
"","26.9000","6.7183","-0.1531"
"","26.9200","6.7233","-0.1516"
"","26.9400","6.7284","0.1129"
"","26.9600","6.7333","0.0393"
"","26.9800","6.7383","-0.0277"
"","27.0000","6.7433","0.0877"
"","27.0200","6.7483","0.2639"
"","27.0400","6.7533","0.2207"
"","27.0600","6.7583","0.0317"
"","27.0800","6.7633","0.0602"
"","27.1000","6.7683","-0.0682"
"","27.1200","6.7733","0.0392"
"","27.1400","6.7783","0.1487"
"","27.1600","6.7833","0.0133"
"","27.1800","6.7883","-0.1303"
"","27.2000","6.7933","-0.2267"
"","27.2200","6.7983","-0.0487"
"","27.2400","6.8033","0.0242"
"","27.2600","6.8083","-0.2131"
"","27.2800","6.8133","-0.1068"
"","27.3000","6.8183","0.0051"
"","27.3200","6.8233","0.0967"
"","27.3400","6.8283","0.0676"
"","27.3600","6.8333","0.0523"
"","27.3800","6.8383","0.1415"
"","27.4000","6.8433","0.0499"
"","27.4200","6.8483","-0.0805"
"","27.4400","6.8533","0.0144"
"","27.4600","6.8583","0.0114"
"","27.4800","6.8633","-0.1241"
"","27.5000","6.8683","-0.1545"
"","27.5200","6.8733","-0.0060"
"","27.5400","6.8783","-0.0475"
"","27.5600","6.8833","-0.1083"
"","27.5800","6.8883","-0.0595"
"","27.6000","6.8933","-0.0797"
"","27.6200","6.8983","0.0015"
"","27.6400","6.9033","-0.0340"
"","27.6600","6.9083","0.0799"
"","27.6800","6.9133","0.2577"
"","27.7000","6.9183","0.1758"
"","27.7200","6.9233","0.0911"
"","27.7400","6.9283","0.1128"
"","27.7600","6.9333","0.2524"
"","27.7800","6.9383","0.3094"
"","27.8000","6.9433","0.1810"
"","27.8200","6.9483","0.0145"
"","27.8400","6.9533","-0.1922"
"","27.8600","6.9583","-0.0442"
"","27.8800","6.9633","-0.1436"
"","27.9000","6.9683","-0.1271"
"","27.9200","6.9733","-0.1901"
"","27.9400","6.9783","-0.1795"
"","27.9600","6.9833","0.1389"
"","27.9800","6.9883","-0.1160"
"","28.0000","6.9933","-0.0741"
"","28.0200","6.9983","0.2816"
